open,volume,weightedAverage,close,date,quoteVolume,high,low
4181.79188559,4387.78924519,4181.45441533,4171.68930227,1550979300,1.04934523,4181.79188563,4171.68930227
4166.67704606,1576.54300873,4166.69433041,4172.13771103,1550979600,0.37836781,4172.13771103,4164.27174578
4156.15241272,604.40761523,4158.03652362,4159,1550979900,0.1453589,4159,4156.15241272
4164.38485241,313.10166494,4163.00027134,4156.15241272,1550980200,0.07521058,4164.38485241,4156.15241272
4156.15241272,219.89669226,4159.99069731,4156.15241272,1550980500,0.0528599,4161.99999695,4156.15241272
4156.15241272,0,4156.15241272,4156.15241272,1550980800,0,4156.15241272,4156.15241272
4159.99999966,7358.98398179,4159.16450256,4157.43158015,1550981100,1.76934189,4169.28684684,4157.43158015
4157.14841146,14433.5299611,4156.12629167,4156.99718776,1550981400,3.47283238,4157.14841146,4155.04154081
4157.01151111,1926.15490027,4157.01151111,4157.01151111,1550981700,0.46335087,4157.01151111,4157.01151111
4163.42222274,894.02405718,4156.32540691,4155.92887724,1550982000,0.21509963,4166.98769159,4155.92887724
4151.64224138,2045.4478088,4152.86129151,4160.99999758,1550982300,0.4925394,4160.99999758,4151.64224135
4160.99999758,0,4160.99999758,4160.99999758,1550982600,0,4160.99999758,4160.99999758
4160.99999758,0,4160.99999758,4160.99999758,1550982900,0,4160.99999758,4160.99999758
4160.99999758,0,4160.99999758,4160.99999758,1550983200,0,4160.99999758,4160.99999758
4151.13726419,32.46562942,4151.13726378,4151.13726361,1550983500,0.0078209,4151.13726419,4151.13726361
4150.72214804,6766.50116722,4142.91034722,4144.36098103,1550983800,1.63327241,4150.72214804,4142.24688153
4144.36098103,836.2448343,4144.33503099,4142.02862541,1550984100,0.20178022,4151.13726041,4142.02862541
4142.02862541,449.76520197,4142.02862541,4142.02862541,1550984400,0.10858573,4142.02862541,4142.02862541
4142.02862541,24.74062692,4142.02862541,4142.02862541,1550984700,0.00597307,4142.02862541,4142.02862541
4143.94654496,2751.68686581,4151.85637814,4154,1550985000,0.66276061,4154,4143.94654496
4149,563.50647558,4149,4149.00000011,1550985300,0.13581742,4149.00000011,4149
4153.99999999,3819.67767167,4149.28045315,4149.00000005,1550985600,0.92056387,4154,4149.00000005
4149.00000005,144.57294225,4149.00000005,4149.00000005,1550985900,0.03484525,4149.00000005,4149.00000005
4149.00000003,885.80473713,4149.00000003,4149.00000003,1550986200,0.21349837,4149.00000003,4149.00000003
4149.00000003,1308.89602485,4149.00000002,4149,1550986500,0.31547265,4149.00000003,4149
4149.00000003,4149.00000003,4149.00000003,4149.00000003,1550986800,1,4149.00000003,4149.00000003
4146.91456608,9175.84933258,4147.08710868,4148.71026715,1550987100,2.21260106,4148.71026715,4146.91456608
4148.71026715,7983.15745654,4148.73078341,4148.71026726,1550987400,1.9242409,4149.00000003,4148.71026715
4149.00000002,26534.67054206,4149.01791543,4154,1550987700,6.39540997,4154,4148.71026752
4154,4111.82720171,4153.28479211,4153.22497265,1550988000,0.99001812,4154,4153.2249726
4153.01949838,760.32629969,4153.06670229,4153.22497265,1550988300,0.18307587,4153.22497265,4153.01949838
4153.22497265,1258.41533001,4153.22209413,4153.22497265,1550988600,0.30299736,4153.22497265,4153.01949866
4153.22497265,12699.30540549,4153.30095564,4154,1550988900,3.05764151,4154,4153.22497265
4153.99999999,7032.47612371,4154.00188875,4160.03289465,1550989200,1.69294004,4160.03289465,4153.99999999
4169.25741938,541.38858195,4162.06649156,4161,1550989500,0.13007687,4169.25741938,4161
4153.22497265,12983.40838216,4153.22497265,4153.22497265,1550989800,3.12610284,4153.22497265,4153.22497265
4153.22497265,3159.02780611,4153.22497265,4153.22497265,1550990100,0.76062044,4153.22497265,4153.22497265
4153.22497265,0,4153.22497265,4153.22497265,1550990400,0,4153.22497265,4153.22497265
4153.22497265,0,4153.22497265,4153.22497265,1550990700,0,4153.22497265,4153.22497265
4153.22,99.75727101,4153.22,4153.22,1550991000,0.02401926,4153.22,4153.22
4155.00000011,4.6706355,4155.00000011,4155.00000011,1550991300,0.0011241,4155.00000011,4155.00000011
4155.00000011,26360.76341456,4153.41179466,4153.22497265,1550991600,6.34677338,4155.00000011,4153.1379553
4153.22497265,7980.50821355,4153.22497265,4153.22497265,1550991900,1.92152081,4153.22497265,4153.22497265
4153.22497265,629.22504625,4153.22497265,4153.22497265,1550992200,0.15150276,4153.22497265,4153.22497265
4153.22497265,577.64055467,4154.24601002,4163.01669002,1550992500,0.13904823,4163.01669023,4153.22497265
4153.22497265,189.52379204,4153.12323961,4153.01949866,1550992800,0.04563404,4153.22497265,4153.01949866
4153.0194986,5845.74506167,4153.08399662,4153.13795528,1550993100,1.40756726,4153.13795528,4153.0194986
4153.13795528,2956.22629072,4153.03780201,4150,1550993400,0.71182263,4153.13795528,4150
4147.24656958,7.6720329,4147.24656958,4147.24656958,1550993700,0.00184991,4147.24656958,4147.24656958
4147.24656958,0,4147.24656958,4147.24656958,1550994000,0,4147.24656958,4147.24656958
4149.53216435,106.51160243,4149.53216435,4149.53216435,1550994300,0.02566834,4149.53216435,4149.53216435
4149.53216435,0,4149.53216435,4149.53216435,1550994600,0,4149.53216435,4149.53216435
4149.53216435,0,4149.53216435,4149.53216435,1550994900,0,4149.53216435,4149.53216435
4149.53216435,0,4149.53216435,4149.53216435,1550995200,0,4149.53216435,4149.53216435
4151.61883709,4.92768094,4151.61883709,4151.61883709,1550995500,0.00118693,4151.61883709,4151.61883709
4151.61883709,0,4151.61883709,4151.61883709,1550995800,0,4151.61883709,4151.61883709
4152.99999995,2555.69232684,4152.99999997,4153,1550996100,0.61538462,4153,4152.99999995
4151.3807022,4970.35452072,4149.78589945,4149.53216435,1550996400,1.19773758,4151.3807022,4149.53216432
4151.38070219,64144.34451896,4152.34651476,4153.13795529,1550996700,15.44773402,4153.1379553,4151.38070219
4153.13795525,2526.73713133,4153.12433543,4149.09188245,1550997000,0.60839429,4153.1379553,4149.09188245
4151.99999997,90.17463071,4151.99999997,4151.99999997,1550997300,0.02171836,4151.99999997,4151.99999997
4151.99999997,0,4151.99999997,4151.99999997,1550997600,0,4151.99999997,4151.99999997
4146.37556395,1499.63744436,4143.75567517,4141.61442236,1550997900,0.36190296,4146.37556395,4141.61442236
4138.37197882,1570.46714196,4136.5997886,4132.60751935,1550998200,0.3796517,4138.37197882,4132.60751935
4132.1942586,8412.91130239,4128.34245788,4128.29119852,1550998500,2.0378424,4132.6075193,4122.37951156
4127.8783694,11606.52325536,4127.9047403,4130.2460854,1550998800,2.81172265,4130.2460854,4121.42211638
4129.83306079,234.01368652,4129.83306079,4129.83306079,1550999100,0.0566642,4129.83306079,4129.83306079
4130.44615571,2093.18134663,4130.49265826,4132.60751935,1550999400,0.50676312,4132.60751935,4130.44615571
4132.79186037,6381.57202814,4132.79186037,4132.79186037,1550999700,1.544131,4132.79186037,4132.79186037
4132.79186045,7645.60519642,4132.29891482,4128.02542441,1551000000,1.85020623,4132.79186045,4128.02542441
4128.00915145,646.5410274,4127.86007691,4125.76162619,1551000300,0.15662862,4128.00915145,4125.76162619
4125.7740768,306.66024677,4125.7740768,4125.7740768,1551000600,0.07432793,4125.7740768,4125.7740768
4126.01765952,1275.92305289,4125.77055398,4125.36149939,1551000900,0.30925691,4126.01765952,4125.36149939
4125.36149939,0,4125.36149939,4125.36149939,1551001200,0,4125.36149939,4125.36149939
4120.79186026,21.15532125,4120.79186026,4120.79186026,1551001500,0.0051338,4120.79186026,4120.79186026
4125.83558483,54.98216401,4125.83558483,4125.83558483,1551001800,0.01332631,4125.83558483,4125.83558483
4125.83558485,732.63561731,4125.94094058,4126.02266306,1551002100,0.17756813,4126.02266306,4125.83558485
4132.1590947,246.62183418,4132.02881885,4128.3151892,1551002400,0.05968541,4132.1590947,4128.3151892
4134.23,2865.50147566,4139.05770086,4142.48999493,1551002700,0.69230769,4142.48999493,4134.23
4131.36151011,131.96023113,4131.36151011,4131.36151011,1551003000,0.0319411,4131.36151011,4131.36151011
4131.36151008,69.45816636,4131.13926122,4125.83558483,1551003300,0.01681332,4131.36151008,4125.83558483
4125.83558483,0,4125.83558483,4125.83558483,1551003600,0,4125.83558483,4125.83558483
4128.2989743,1083.84476863,4128.2989743,4128.2989743,1551003900,0.26254028,4128.2989743,4128.2989743
4128.29897426,503.7166525,4128.32150068,4130.41019771,1551004200,0.12201488,4130.41019771,4128.29897426
4130.41019771,0,4130.41019771,4130.41019771,1551004500,0,4130.41019771,4130.41019771
4130.46502625,620.43475592,4130.46502627,4130.46502629,1551004800,0.15020942,4130.46502629,4130.46502625
4130.46502629,0,4130.46502629,4130.46502629,1551005100,0,4130.46502629,4130.46502629
4130.49877912,1611.48958227,4131.73132295,4130.46504021,1551005400,0.39002768,4142.8599956,4130.46503553
4130.46504021,0,4130.46504021,4130.46504021,1551005700,0,4130.46504021,4130.46504021
4130.46504021,0,4130.46504021,4130.46504021,1551006000,0,4130.46504021,4130.46504021
4130.99999907,3.35230649,4130.99999935,4131,1551006300,0.0008115,4131,4130.99999907
4134.99999999,266.37000129,4134.99999999,4134.99999999,1551006600,0.06441838,4134.99999999,4134.99999999
4134.43995934,3.94723251,4134.43995934,4134.43995934,1551006900,0.00095472,4134.43995934,4134.43995934
4134.43995934,165.37759837,4134.43995934,4134.43995934,1551007200,0.04,4134.43995934,4134.43995934
4134.4399594,46363.69120358,4133.45397798,4132.06613677,1551007500,11.21669467,4134.4399594,4132.06613677
4132.06613677,0,4132.06613677,4132.06613677,1551007800,0,4132.06613677,4132.06613677
4132.0661368,56196.08103765,4127.59646779,4128.11377287,1551008100,13.61472263,4132.0661368,4126.00421784
4128.11377287,0,4128.11377287,4128.11377287,1551008400,0,4128.11377287,4128.11377287
4125.91656582,33534.71282811,4126.0491061,4132.06613676,1551008700,8.12756028,4132.06613676,4125.74443149
4125.33399275,16812.8328376,4121.50356396,4121.39816104,1551009000,4.07929596,4125.33399275,4121.39816104
4125.61579966,171.22398856,4125.61579966,4125.61579966,1551009300,0.04150265,4125.61579966,4125.61579966
4125.61579966,0,4125.61579966,4125.61579966,1551009600,0,4125.61579966,4125.61579966
4121.53334208,1162.63419065,4121.53334204,4121.533342,1551009900,0.28208778,4121.53334208,4121.533342
4121.533342,0,4121.533342,4121.533342,1551010200,0,4121.533342,4121.533342
4121.53334209,941.63756504,4129.6440966,4115.24664789,1551010500,0.22801906,4131.70378001,4115.24664789
4106.95372025,3611.62398783,4106.87593518,4106.73015343,1551010800,0.87940908,4116.24877821,4106.73015343
4119,3234.66753187,4115.81918694,4115.81427092,1551011100,0.78591099,4119,4115.81427092
4115.81427092,0,4115.81427092,4115.81427092,1551011400,0,4115.81427092,4115.81427092
4115.40268949,2933.82366221,4116.83422101,4117.42383695,1551011700,0.71264071,4117.42383695,4110
4110.00000003,3888.1835055,4110,4109.99999999,1551012000,0.94603005,4110.00000003,4109.99999999
4104.62326974,10393.87363952,4106.54736944,4105.00000021,1551012300,2.53104925,4109.99999961,4104.62326959
4114.99999997,505.18018361,4106.87048676,4105.00000364,1551012600,0.12300855,4114.99999997,4105.00000364
4105.00000013,3146.42652146,4106.28994619,4106.30035274,1551012900,0.76624558,4106.30035274,4105.00000013
4105.00000003,46618.27877565,4102.44432821,4108.00000172,1551013200,11.36353721,4108.00000172,4097.84635743
4104.49643262,186017.2490555,4123.70074746,4129.38988218,1551013500,45.10929877,4129.38988218,4104.49643262
4109.06130263,3508.42167347,4110.54142736,4109.0612711,1551013800,0.85351814,4121.83745795,4109.06127105
4109.0612711,4453.94780126,4108.91857989,4108.87712283,1551014100,1.08397081,4109.06127112,4106.83527083
4113.51917972,494.02213563,4113.51917972,4113.51917972,1551014400,0.1200972,4113.51917972,4113.51917972
4109.00000003,336.40440526,4109.00000003,4109.00000003,1551014700,0.08187014,4109.00000003,4109.00000003
4109.00000003,4716.09754,4106.42760786,4100.03921701,1551015000,1.14846723,4109.00000003,4100.03921701
4100.03921701,288.05548285,4097.33452671,4105.67774612,1551015300,0.07030314,4105.67774612,4096.47927005
4108.3001674,1074.19421842,4108.31294723,4107.96636275,1551015600,0.26146845,4110.2663791,4107.96636275
4107.96636275,0,4107.96636275,4107.96636275,1551015900,0,4107.96636275,4107.96636275
4095.81315014,45.34909628,4094.9113986,4093.39600207,1551016200,0.0110745,4095.81315014,4093.39600207
4093.3960019,17219.72492774,4083.86675649,4070.74440288,1551016500,4.21652467,4093.3960019,4070.74128459
4070.74440287,134022.01174161,4033.97640549,4010.98855013,1551016800,33.22330085,4072.70498565,4006.11742747
4010.98855014,3207.58958312,4019.58664255,4024.03821918,1551017100,0.79798991,4030.15790231,4010.98855014
4020,628872.17245142,3909.13626605,3860,1551017400,160.87241008,4020,3860
3860,167326.4603154,3790.19313605,3819.9999996,1551017700,44.14721211,3860,3724.16441523
3819.99999956,71166.6532674,3828.95144554,3842.11843012,1551018000,18.5864601,3855.56427729,3804.68021893
3849.51017048,152799.16102065,3818.91542701,3797.24546914,1551018300,40.01114032,3855.51016881,3770.74486643
3797.13654013,11357.54943821,3778.78597695,3760.63466983,1551018600,3.00560802,3805.29549509,3760.63466983
3787.02331598,6065.11478407,3794.23033046,3821.27222427,1551018900,1.59850991,3821.27222427,3784.28482829
3816.18612784,11189.10124256,3809.17995707,3807.17280883,1551019200,2.93740421,3817.33098368,3807.17280883
3821.49999997,8685.53545251,3818.03429323,3816.60840895,1551019500,2.27487099,3821.49999999,3816.60840894
3816.60840894,49609.27730203,3800.7761704,3790.17280885,1551019800,13.05240695,3816.60840905,3790.17280884
3790.17280894,13865.91467405,3788.12556952,3788.99999994,1551020100,3.660363,3791.68750994,3782.02331598
3786.99999991,5311.18675647,3787.95895229,3785.4505044,1551020400,1.40212363,3790.02303337,3785.4505044
3788.6816362,2351.92304056,3800.5830249,3808.58736444,1551020700,0.61883217,3808.58736444,3788.6816362
3805.59213787,8042.24228032,3809.34599683,3812.5838651,1551021000,2.11118714,3816.60840908,3805.59213787
3812.5838651,4077.26785042,3808.85871914,3806.57941338,1551021300,1.0704697,3816.60840784,3806.57941331
3806.57941339,26551.52123827,3805.63113711,3805.59213786,1551021600,6.97690351,3806.57941339,3805.59213786
3805.59213786,5300.27321776,3805.98588085,3805.59213786,1551021900,1.39261505,3809.52290238,3805.59213786
3805.59213786,24742.84444049,3786.96610645,3774.90528538,1551022200,6.53368521,3805.59213786,3774.90528538
3785.27796739,1514.32981402,3780.50319327,3770,1551022500,0.40056303,3785.27796739,3770
3770,2165.44995553,3778.30194236,3780.27960444,1551022800,0.57312782,3788.07572671,3770
3780.27960444,4934.01752905,3784.82684497,3774.8668474,1551023100,1.30363098,3785.58537318,3774.8668474
3777.79482878,2356.25822424,3778.59564935,3777.61,1551023400,0.62358041,3779.66471882,3777.60681169
3777.61,9911.16502774,3777.6562984,3777.61000002,1551023700,2.62362805,3779.6068117,3777.61
3777.61000001,176666.50752635,3742.84570071,3759.74111271,1551024000,47.20111959,3777.61000001,3730
3761.8275167,14992.3299593,3767.65837618,3771.47196171,1551024300,3.97921692,3773.89481337,3761.8275167
3768.68769409,23764.46002616,3763.67750352,3768.68769397,1551024600,6.31415949,3768.68769409,3759.41108572
3768.68769395,14452.19633185,3772.55004678,3762.24680016,1551024900,3.8308826,3779.48891144,3762.24679997
3759.41108573,6717.96613174,3752.08093074,3749.64174886,1551025200,1.79046408,3761.76968879,3748.4571659
3753.63041521,2730.33694013,3752.02687875,3749.64174888,1551025500,0.72769653,3761.75370867,3748.46323893
3749.64174888,12616.17211865,3741.13641542,3742.47175325,1551025800,3.37228337,3749.64174888,3731.35027866
3739.47199162,6294.24669401,3729.77081967,3730.99999975,1551026100,1.68756929,3739.47199163,3721.94415579
3730.99999975,14563.5580316,3736.65422937,3750.61313707,1551026400,3.89748613,3750.89856887,3730.99999974
3742.19060731,9262.21422627,3752.20994312,3756.00000001,1551026700,2.46846908,3759.67524089,3742.19060731
3756.00000002,4371.86387336,3756.21610906,3757,1551027000,1.16390105,3762.12886739,3756
3757,1149.30573585,3764.44108893,3764.99996091,1551027300,0.30530581,3764.99997354,3757
3759.00000003,2832.40693256,3756.38262215,3756.00000003,1551027600,0.75402514,3759.00000003,3756.00000003
3763.40938155,739.33066199,3763.45462963,3763.61462524,1551027900,0.19645,3763.61462524,3763.40938155
3756.00000007,269.88159576,3756.00000003,3756,1551028200,0.07185346,3756.00000007,3756
3756,162.73605932,3765.63239978,3762.39043599,1551028500,0.04321613,3771.14029923,3756
3771.14028214,945.79587684,3775.50518698,3776.13510411,1551028800,0.25050843,3776.13512104,3762.52199067
3769.8534905,2404.21853403,3772.44273328,3771.79000092,1551029100,0.63731081,3781.21729293,3769.8534905
3778.97424286,200.63070409,3780.23829754,3780.99992711,1551029400,0.05307356,3780.99995662,3778.97424286
3780.999964,1229.79496724,3779.11759254,3779.00000151,1551029700,0.32541855,3780.999964,3779.00000151
3774.99995358,10.34202757,3774.99993684,3774.99993438,1551030000,0.00273961,3774.99995358,3774.99993438
3774.99993441,277.22180245,3775.44363013,3776.99999999,1551030300,0.07342761,3779.99999999,3774.99993441
3776.99999999,578.27898827,3776.7893738,3774.99993437,1551030600,0.15311391,3776.99999999,3774.99993437
3769.85349581,2100.23464706,3769.97332568,3769.85349577,1551030900,0.55709536,3772.39541547,3769.85349577
3763.33432568,146.39730174,3762.63459569,3761,1551031200,0.03890819,3763.33432568,3761
3761,734.36390882,3761,3761,1551031500,0.19525762,3761,3761
3767.94421906,2035.33453747,3768.28074849,3765.62526786,1551031800,0.54012285,3769.07460233,3765.62526786
3770.15344682,1023.99865048,3762.01343254,3761.98550698,1551032100,0.27219431,3770.15344682,3761.00000001
3761.98550698,504.76337529,3762.33955266,3761.98550698,1551032400,0.1341621,3767.95137348,3761.98550698
3761.98550698,0,3761.98550698,3761.98550698,1551032700,0,3761.98550698,3761.98550698
3768.35535949,179.80187564,3768.35535949,3768.35535949,1551033000,0.04771362,3768.35535949,3768.35535949
3776.88915611,100.74244931,3780.36618898,3783.27001443,1551033300,0.02664886,3784.3669441,3776.88915611
3779.99999999,5659.32385725,3778.39676374,3775,1551033600,1.4978109,3785.69432145,3775
3775,3894.77220058,3773.18852049,3777.02405794,1551033900,1.03222306,3777.02405794,3770.9271968
3777.02405795,3186.22699778,3781.1526928,3783.53677369,1551034200,0.84266023,3783.53677369,3777.02405794
3783.53677369,4933.90403829,3782.68646089,3779.20549547,1551034500,1.30433862,3785.53678707,3779.20549534
3779.00000009,15739.72586886,3785.4662958,3788.34320457,1551034800,4.15793581,3788.34320457,3779.00000001
3776.96367009,201.1672321,3784.25538668,3788.32281814,1551035100,0.053159,3788.32281819,3776.96367009
3777,604.55140379,3771.38129801,3772.77915029,1551035400,0.16029973,3777,3770.99260464
3772.81258172,261.71085055,3773.09991572,3770.0000205,1551035700,0.06936229,3779.67703362,3770.0000205
3781.55923177,77.34460912,3781.55923174,3781.55923171,1551036000,0.0204531,3781.55923178,3781.55923171
3781.55922507,30.77156847,3781.5592304,3781.5592317,1551036300,0.00813727,3781.5592317,3781.55922507
3770.95518705,3516.89775928,3770.47336692,3777.58409311,1551036600,0.93274701,3777.58409311,3770.00000001
3777.58409311,0,3777.58409311,3777.58409311,1551036900,0,3777.58409311,3777.58409311
3777.12472961,3606.97621711,3773.63270547,3771.48654643,1551037200,0.95583659,3777.12472962,3771.48654643
3779.53038191,55.26640978,3779.53038189,3779.53038189,1551037500,0.01462256,3779.53038191,3779.53038189
3777.06628961,1809.80102584,3767.52479537,3776.94430954,1551037800,0.48036871,3777.06628961,3764.59525531
3776.94430893,167.96569288,3776.94417181,3776.94430809,1551038100,0.04447132,3776.94430893,3776.9440255
3776.94430644,2562.50633032,3775.04351096,3776.94430884,1551038400,0.6788018,3776.94430884,3769.21065228
3769.21073891,14.49378836,3774.72878434,3776.94430872,1551038700,0.00383969,3776.94430872,3769.21073891
3776.9443089,387.96341406,3781.50300324,3785.07915545,1551039000,0.10259503,3785.07915549,3776.9443089
3785.07915547,8743.5514957,3782.97102376,3778.09446081,1551039300,2.31129222,3786.21467923,3775.22178922
3778.0944608,593.03297963,3778.0944608,3778.09446081,1551039600,0.15696616,3778.09446081,3778.0944608
3778.0944608,3320.53661903,3778.0944608,3778.09446081,1551039900,0.8788919,3778.09446081,3778.09446068
3778.09446079,1494.29324096,3778.81250972,3781.49576547,1551040200,0.3954399,3781.49576555,3778.09446074
3781.49576547,0,3781.49576547,3781.49576547,1551040500,0,3781.49576547,3781.49576547
3781.49576435,1219.48800561,3776.00922035,3775.58937465,1551040800,0.32295684,3781.49576435,3775.58937465
3779.93738179,1343.41491335,3771.33857551,3771.08125618,1551041100,0.356217,3779.9373818,3771.08125618
3781.54726164,2.01836303,3781.54726164,3781.54726164,1551041400,0.00053374,3781.54726164,3781.54726164
3781.99999988,14.13367437,3781.99999988,3781.99999988,1551041700,0.00373709,3781.99999988,3781.99999988
3781.99999988,14.13378783,3781.99999988,3781.99999988,1551042000,0.00373712,3781.99999988,3781.99999988
3781.99999988,370.49968847,3781.73239491,3781.67831938,1551042300,0.09797089,3781.99999988,3781.67831934
3781.99999988,28885.33593938,3785.94124042,3787.89690319,1551042600,7.62963134,3787.89690319,3781.67831945
3792,433.0744608,3792,3792,1551042900,0.1142074,3792,3792
3789.98909712,35202.4638083,3796.97355751,3800.81091819,1551043200,9.27119014,3803.33878815,3789.98909709
3807.25571713,4115.54296272,3803.5192104,3798.64098383,1551043500,1.08203554,3807.25571713,3798.64098383
3792.40648557,5791.87140608,3794.87008927,3794.97520364,1551043800,1.52623707,3794.97520364,3792.40648556
3792.75700653,1049.311305,3797.65683154,3795.00000002,1551044100,0.27630493,3801.71912094,3792.75700653
3801.71912051,31526.49188288,3793.89171049,3779.03704147,1551044400,8.30980278,3801.71912051,3776.80371415
3782.32924744,1048.09119117,3783.08846407,3786.1662475,1551044700,0.27704644,3786.1662475,3781.82047024
3786.58571965,698.23360323,3787.54759216,3784.34,1551045000,0.18434979,3789.02780298,3784.34
3795.09997268,93.53437611,3784.46036895,3781.95188023,1551045300,0.02471538,3795.09997268,3781.95188023
3781.70000025,8216.70829281,3762.72080979,3750.95822613,1551045600,2.18371458,3781.70000025,3750
3760.89951495,13201.2632734,3762.27451021,3771.59000001,1551045900,3.50885169,3771.59000001,3760.89951495
3772.72147665,899.90226468,3773.31734512,3774.27601851,1551046200,0.23849101,3774.27601851,3772.72147665
3774.27601724,509.74417796,3774.23052552,3765.66001287,1551046500,0.1350591,3774.27601727,3765.66001287
3765.66001287,215.55443764,3765.66001287,3765.66001287,1551046800,0.05724214,3765.66001287,3765.66001287
3762.35887559,1807.98307525,3756.12435317,3754.27602217,1551047100,0.48134271,3762.35887559,3754.27602217
3754.27602217,1347.85383137,3756.16813075,3762.35887261,1551047400,0.35883746,3762.35887261,3754.27602217
3760.00000006,134.4779792,3760.00000007,3760.00000008,1551047700,0.03576542,3760.00000008,3760.00000006
3761.00000001,4724.77001027,3764.65651946,3761.00000001,1551048000,1.25503349,3767.62835561,3761
3761.00000015,13256.2843969,3761.0000001,3761.00000001,1551048300,3.52467014,3761.00000015,3761.00000001
3761.00000001,1880.51211042,3761.00000001,3761.00000001,1551048600,0.50000322,3761.00000001,3761.00000001
3761,152.30177022,3761,3761,1551048900,0.04049502,3761,3761
3761.00000001,468.5822378,3761.00000001,3761.00000001,1551049200,0.1245898,3761.00000001,3761.00000001
3761,3.09635608,3761,3761,1551049500,0.00082328,3761,3761
3761,6716.04958609,3760.73491144,3761,1551049800,1.78583435,3761,3760
3758.24847482,91.31461808,3758.37392944,3761,1551050100,0.02429631,3761,3758.24847482
3759.62895201,6520.77871747,3760.99634467,3761,1551050400,1.73379023,3761,3759.62895201
3761,3109.60781306,3761,3761,1551050700,0.82680346,3761,3761
3761,23100.30637165,3760.96631893,3761.00000001,1551051000,6.14211998,3761.00000001,3759.67201488
3759.67201679,398.39174559,3760.99323242,3761.00000001,1551051300,0.10592727,3761.00000001,3759.67201679
3761.00000001,0,3761.00000001,3761.00000001,1551051600,0,3761.00000001,3761.00000001
3761.74874879,16966.18603184,3748.8201862,3737.13511308,1551051900,4.52574015,3761.74874879,3737.13511308
3736.07095552,5701.52371159,3734.00053022,3736.11482637,1551052200,1.52692097,3736.11482637,3730
3730,2322.33837531,3730.01997665,3726.33162767,1551052500,0.62260749,3736.4211375,3726.24079794
3728.7872645,7330.61175921,3733.99801944,3741.33485996,1551052800,1.96320719,3741.33485996,3728.7872645
3741.33485996,0,3741.33485996,3741.33485996,1551053100,0,3741.33485996,3741.33485996
3745.84000657,887.75700191,3745.84000657,3745.84000657,1551053400,0.23699811,3745.84000657,3745.84000657
3738.65690951,541.35901595,3738.65690951,3738.65690951,1551053700,0.1448004,3738.65690951,3738.65690951
3741.13152008,340.42419559,3746.57143299,3746.62243739,1551054000,0.09086286,3746.62243739,3741.13152008
3746.62243739,0,3746.62243739,3746.62243739,1551054300,0,3746.62243739,3746.62243739
3746.62243739,0,3746.62243739,3746.62243739,1551054600,0,3746.62243739,3746.62243739
3746.62243739,0,3746.62243739,3746.62243739,1551054900,0,3746.62243739,3746.62243739
3763.40014124,2110.76337182,3763.4001413,3763.40014136,1551055200,0.56086605,3763.40014136,3763.40014123
3763.40014125,897.77893681,3763.40014123,3763.40014123,1551055500,0.23855527,3763.40014125,3763.40014123
3754.55072684,2.20489745,3754.55072684,3754.55072684,1551055800,0.00058726,3754.55072684,3754.55072684
3754.55072684,0,3754.55072684,3754.55072684,1551056100,0,3754.55072684,3754.55072684
3754.55072684,0,3754.55072684,3754.55072684,1551056400,0,3754.55072684,3754.55072684
3756.82000198,6.17038901,3756.82000198,3756.82000198,1551056700,0.00164245,3756.82000198,3756.82000198
3754.51324757,3.75999483,3754.51324757,3754.51324757,1551057000,0.00100146,3754.51324757,3754.51324757
3754.51324757,0,3754.51324757,3754.51324757,1551057300,0,3754.51324757,3754.51324757
3761.36000016,2.22130876,3761.36000016,3761.36000016,1551057600,0.00059056,3761.36000016,3761.36000016
3761.36000016,0,3761.36000016,3761.36000016,1551057900,0,3761.36000016,3761.36000016
3765.60000001,400.71485541,3765.6,3765.6,1551058200,0.10641461,3765.60000001,3765.6
3765.6,0,3765.6,3765.6,1551058500,0,3765.6,3765.6
3763,1828.02660347,3763,3763,1551058800,0.48578969,3763.00000001,3763
3763,0,3763,3763,1551059100,0,3763,3763
3763.00000003,2.5652371,3763.00000003,3763.00000003,1551059400,0.0006817,3763.00000003,3763.00000003
3765.67995198,4887.83073818,3763.00142628,3763,1551059700,1.29891812,3765.67995198,3763
3763.00000001,299.66868754,3763,3763,1551060000,0.07963558,3763.00000001,3763
3763,0,3763,3763,1551060300,0,3763,3763
3763,0,3763,3763,1551060600,0,3763,3763
3763.00000002,141.25722498,3763.00000002,3763.00000005,1551060900,0.03753846,3763.00000005,3763.00000002
3763.00000005,252.69433068,3763,3763,1551061200,0.06715236,3763.00000005,3763
3764.61483743,2.21359352,3764.61483743,3764.61483743,1551061500,0.000588,3764.61483743,3764.61483743
3764.61483743,0,3764.61483743,3764.61483743,1551061800,0,3764.61483743,3764.61483743
3764.61483743,0,3764.61483743,3764.61483743,1551062100,0,3764.61483743,3764.61483743
3763.66998855,42.90470876,3763.66998855,3763.66998855,1551062400,0.0113997,3763.66998855,3763.66998855
3765.67995202,40.45999985,3776.42727734,3777.07999721,1551062700,0.01071383,3777.07999721,3765.67995202
3766.67078494,730.44190489,3766.67093244,3766.72317878,1551063000,0.19392241,3766.72317878,3766.67078493
3766.72317878,0,3766.72317878,3766.72317878,1551063300,0,3766.72317878,3766.72317878
3775,4.212447,3775,3775,1551063600,0.00111588,3775,3775
3775.06845706,6670.2479886,3775.26265065,3775.21806048,1551063900,1.76683018,3779.38999218,3775.06845706
